client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
9acf1513ec58204eb355b10c43862bec73ea70b8d5de81dd19dcdc58e18d3ee174ce29d06e96a86ce4fc303c2652499ac2b92f47846e2e09700457f5d18288c4	common_voice_tr_18393372.mp3	Asgari fiyat altı milyon avro olarak belirlendi.	1	1	thirties	male		tr	
9acf1513ec58204eb355b10c43862bec73ea70b8d5de81dd19dcdc58e18d3ee174ce29d06e96a86ce4fc303c2652499ac2b92f47846e2e09700457f5d18288c4	common_voice_tr_18393394.mp3	Bunu nasıl değerlendiriyorsunuz?	0	1	thirties	male		tr	
9acf1513ec58204eb355b10c43862bec73ea70b8d5de81dd19dcdc58e18d3ee174ce29d06e96a86ce4fc303c2652499ac2b92f47846e2e09700457f5d18288c4	common_voice_tr_18393410.mp3	"Fuarın bu yılki ortak ülkesi İsrail'di."	1	1	thirties	male		tr	
9acf1513ec58204eb355b10c43862bec73ea70b8d5de81dd19dcdc58e18d3ee174ce29d06e96a86ce4fc303c2652499ac2b92f47846e2e09700457f5d18288c4	common_voice_tr_18393449.mp3	Ara sıra iş buluyorum.	1	1	thirties	male		tr	
9acf1513ec58204eb355b10c43862bec73ea70b8d5de81dd19dcdc58e18d3ee174ce29d06e96a86ce4fc303c2652499ac2b92f47846e2e09700457f5d18288c4	common_voice_tr_18393451.mp3	B doksan iki blogcuları açıklama arıyorlar.	0	1	thirties	male		tr	
9acf1513ec58204eb355b10c43862bec73ea70b8d5de81dd19dcdc58e18d3ee174ce29d06e96a86ce4fc303c2652499ac2b92f47846e2e09700457f5d18288c4	common_voice_tr_18393448.mp3	Elektriğe bu ay yüzde altı virgül yedi oranında zam yapıldı.	0	1	thirties	male		tr	
06c0fc5890e3963598b4cc8d32abddfc0d52e789c64f248eeb9cff171be233bb9de95962a99519d7ce848e71b6dc9b5ad09d7b00180761cee0940f5df4d872be	common_voice_tr_18395539.mp3	Bugün artık tüm siyaset küresel.	1	1	twenties	male		tr	
fa8416a2b7807a2870dd9f45cc87e9556dc204841dacaea8f7976214fe421722c83713b91fdb7b78fb3fe36b1ec3b78f5efc670d5aadea29f9df3611fffab22b	common_voice_tr_18404740.mp3	Sürekli bir korku içinde yaşıyoruz.	1	1	twenties	male		tr	
defc3c782977d86597070cdb47cd61c873fe0376762607e1f8a16854800420de913bc660b409bf41d3c2f32152d4bd549a2eca7465d16137ee3d56af9bf745c3	common_voice_tr_18407437.mp3	Elde edilen bilgiler halkı şok etti.	1	1				tr	
defc3c782977d86597070cdb47cd61c873fe0376762607e1f8a16854800420de913bc660b409bf41d3c2f32152d4bd549a2eca7465d16137ee3d56af9bf745c3	common_voice_tr_18407440.mp3	Miro on oy alarak adaylığı kazandı.	1	1				tr	
1151c29361f6bb26e8e1275530072e6a62660ef91c3061f04442909b3b96c419ba0fc48b73e34ceb25947359743cb9bf67ce91cab20719ad97ff59853c747863	common_voice_tr_18413652.mp3	Bence bu olasılıklar arasında yer almıyor.	1	1	teens	male		tr	
1151c29361f6bb26e8e1275530072e6a62660ef91c3061f04442909b3b96c419ba0fc48b73e34ceb25947359743cb9bf67ce91cab20719ad97ff59853c747863	common_voice_tr_18413655.mp3	Soruşturma geçen yıl başlatılmıştı.	1	1	teens	male		tr	
1151c29361f6bb26e8e1275530072e6a62660ef91c3061f04442909b3b96c419ba0fc48b73e34ceb25947359743cb9bf67ce91cab20719ad97ff59853c747863	common_voice_tr_18413658.mp3	Kısır döngüleri ve az gelişmişlik tuzaklarını kırmak neden bu kadar zor?	1	0	teens	male		tr	
1151c29361f6bb26e8e1275530072e6a62660ef91c3061f04442909b3b96c419ba0fc48b73e34ceb25947359743cb9bf67ce91cab20719ad97ff59853c747863	common_voice_tr_18413663.mp3	Kendimi zulme uğramış gibi hissettim.	1	1	teens	male		tr	
1151c29361f6bb26e8e1275530072e6a62660ef91c3061f04442909b3b96c419ba0fc48b73e34ceb25947359743cb9bf67ce91cab20719ad97ff59853c747863	common_voice_tr_18413669.mp3	Kredi yirmi yıl vadeli olacak.	1	1	teens	male		tr	
1151c29361f6bb26e8e1275530072e6a62660ef91c3061f04442909b3b96c419ba0fc48b73e34ceb25947359743cb9bf67ce91cab20719ad97ff59853c747863	common_voice_tr_18413671.mp3	"Oysa İslam Konferansı'nda elli yedi üye ülke bulunuyor."	1	1	teens	male		tr	
1151c29361f6bb26e8e1275530072e6a62660ef91c3061f04442909b3b96c419ba0fc48b73e34ceb25947359743cb9bf67ce91cab20719ad97ff59853c747863	common_voice_tr_18413689.mp3	Tam olarak itiraz ettiğini noktalar neler? Sizce yasanın olumlu yönleri de var mı?	1	1	teens	male		tr	
1151c29361f6bb26e8e1275530072e6a62660ef91c3061f04442909b3b96c419ba0fc48b73e34ceb25947359743cb9bf67ce91cab20719ad97ff59853c747863	common_voice_tr_18413690.mp3	Pahor sonuçtan duyduğu memnuniyeti gizlemedi.	1	0	teens	male		tr	
1151c29361f6bb26e8e1275530072e6a62660ef91c3061f04442909b3b96c419ba0fc48b73e34ceb25947359743cb9bf67ce91cab20719ad97ff59853c747863	common_voice_tr_18413687.mp3	Fakat yine de bu işe bir şans vermiş.	1	0	teens	male		tr	
1151c29361f6bb26e8e1275530072e6a62660ef91c3061f04442909b3b96c419ba0fc48b73e34ceb25947359743cb9bf67ce91cab20719ad97ff59853c747863	common_voice_tr_18413695.mp3	Ama yenilmedik, diz çökmedik ve ezilmedik.	1	0	teens	male		tr	
1151c29361f6bb26e8e1275530072e6a62660ef91c3061f04442909b3b96c419ba0fc48b73e34ceb25947359743cb9bf67ce91cab20719ad97ff59853c747863	common_voice_tr_18413711.mp3	Aramalardan şu ana kadar bir sonuç alınamadı.	1	0	teens	male		tr	
1151c29361f6bb26e8e1275530072e6a62660ef91c3061f04442909b3b96c419ba0fc48b73e34ceb25947359743cb9bf67ce91cab20719ad97ff59853c747863	common_voice_tr_18413700.mp3	Bu ülkede hiç kimse o çağa dönmek istemiyor.	1	0	teens	male		tr	
1b80f76a6bca3e7e0b5eb2ab308d6e069ba5633a3ad5d3488071eefb1160c8bd2596e1553f464ca581b4df7f87ca8a9a15a6fd093cd69f739650dc7b4d05ec78	common_voice_tr_18418349.mp3	Türkiye ve İtalya geçiş anlaşması imzaladılar.	1	1	twenties	male		tr	
1b80f76a6bca3e7e0b5eb2ab308d6e069ba5633a3ad5d3488071eefb1160c8bd2596e1553f464ca581b4df7f87ca8a9a15a6fd093cd69f739650dc7b4d05ec78	common_voice_tr_18418353.mp3	"Ziyaret, Arnon'un ülkeye ilk gelişi oldu."	1	0	twenties	male		tr	
1b80f76a6bca3e7e0b5eb2ab308d6e069ba5633a3ad5d3488071eefb1160c8bd2596e1553f464ca581b4df7f87ca8a9a15a6fd093cd69f739650dc7b4d05ec78	common_voice_tr_18418368.mp3	"Peki bu durumda Kosova'nın ekonomisini düzeltme ihtimali nedir?"	1	1	twenties	male		tr	
1b80f76a6bca3e7e0b5eb2ab308d6e069ba5633a3ad5d3488071eefb1160c8bd2596e1553f464ca581b4df7f87ca8a9a15a6fd093cd69f739650dc7b4d05ec78	common_voice_tr_18418372.mp3	Bu yüzden, bu ülkeler birlikte sıralanıyor.	1	0	twenties	male		tr	
0bb9704f97849e2c8922a5ef82046bd1674b6af82038caef264a0cdb98f76805d90ee9ca8d5aa6b154affa2f6a2c838b58e9e3a833d1bf318590b0c2fe578c05	common_voice_tr_18429716.mp3	Katılım yüzde altmış iki virgül sekiz oranından gerçekleşti.	1	1	fourties	male		tr	
0bb9704f97849e2c8922a5ef82046bd1674b6af82038caef264a0cdb98f76805d90ee9ca8d5aa6b154affa2f6a2c838b58e9e3a833d1bf318590b0c2fe578c05	common_voice_tr_18429715.mp3	Bazı adaylar tanınmış küresel şirketlerden geldi.	0	1	fourties	male		tr	
160359b37808cfe41527e66b1d3aa0004eb65227336df002ada29bf7a912a6574d9387826ba73b9e8b5b7a11d85d1af6dda4ce985bf7fe1830d0481e6e26779e	common_voice_tr_18429969.mp3	İlk kemoterapi küründen sonra kanser yok olmadı.	0	1	twenties	female		tr	
e964ef51b71a58c21453194b7496a0df9321d2e59a219dca5f8368b093cb09cb9534330a619c94bab10fb075a4bc60afe362f7ef6416b1063e42201d15a5af9a	common_voice_tr_18434309.mp3	Bu kıta büyük özverilerin bir ürünüdür.	1	0				tr	
e964ef51b71a58c21453194b7496a0df9321d2e59a219dca5f8368b093cb09cb9534330a619c94bab10fb075a4bc60afe362f7ef6416b1063e42201d15a5af9a	common_voice_tr_18434319.mp3	Polis saldırganları arıyor.	1	0				tr	
e964ef51b71a58c21453194b7496a0df9321d2e59a219dca5f8368b093cb09cb9534330a619c94bab10fb075a4bc60afe362f7ef6416b1063e42201d15a5af9a	common_voice_tr_18434331.mp3	Veriler iki bin sekiz yılının ilk üç ayını kapsıyor.	1	0				tr	
e964ef51b71a58c21453194b7496a0df9321d2e59a219dca5f8368b093cb09cb9534330a619c94bab10fb075a4bc60afe362f7ef6416b1063e42201d15a5af9a	common_voice_tr_18434342.mp3	"Almanya dışişleri bakanı Ankara'yı ziyaret etti."	1	0				tr	
e964ef51b71a58c21453194b7496a0df9321d2e59a219dca5f8368b093cb09cb9534330a619c94bab10fb075a4bc60afe362f7ef6416b1063e42201d15a5af9a	common_voice_tr_18434363.mp3	Seçimlerden sonraki duruma ilişkin bilgileriniz ne yönde?	1	0				tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439790.mp3	Bu arada bahisler de yükseliyor.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439811.mp3	Fakat sadece aileler değil.	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439814.mp3	Toplam yatırım yirmi milyon avroyu buldu.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439821.mp3	"Bu galeri Balkanlar'da türünün ilk örneği."	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439824.mp3	Projenin iki bin on iki yılında tamamlanması düşünülüyor.	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439853.mp3	Bu yılki dalış ekibinde Vandermeulen de yer aldı.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439851.mp3	Yasaya karşı oy verilmedi.	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439863.mp3	Sırbistan, Kosova tarafından verilen araç plakalarını ve evrakları tanıyacak mı?	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439866.mp3	Ama her zaman değil.	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439869.mp3	Gruevski pek çok vaatte bulunuyor.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439877.mp3	Bulgaristan iki boru hattı projesinde yer alıyor.	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439881.mp3	Fuar Pazar günü sona eriyor.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439878.mp3	Ancak bölge bazı ciddi sorunlarla hala uğraşıyor.	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439882.mp3	Kitle iletişim araçlarının çoğalması kaliteyi de beraberinde getiriyor mu?	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439880.mp3	Hiçbir siyasi durum hakkında yorumumuz yoktur.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439901.mp3	Sahiden öyle mi?	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439907.mp3	Örneğin domuz eti fiyatları yüzde on arttı.	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439923.mp3	Güçlü bir hükümet iş başındadır.	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439933.mp3	İki ülke bloğa yirmi altı ve yirmi yedi. üyeler olarak katıldı.	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439941.mp3	Ancak herkes aynı görüşte değil.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439944.mp3	Parlamento değişikliği geçen ay kabul etmişti.	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439959.mp3	Açılışta bir de kutsama töreni düzenlendi.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439966.mp3	Genel süreci nasıl değerlendiriyorsunuz?	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439971.mp3	Sizin bu konudaki kişisel ve profesyonel görüşünüz nedir?	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439972.mp3	Nikica üç yaşından beri tatil köyünde yaşıyordu.	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439973.mp3	Ancak duruşmalar henüz sona ermedi.	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439978.mp3	"Bu yılki festival yirmi sekiz Şubat'ta sona eriyor."	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439976.mp3	Hepsi de dumandan zehirlenerek öldü.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439974.mp3	Refah da zamanla sağlanabilir.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439979.mp3	Hayal kuruyor değiliz.	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439981.mp3	Fakat ömrü bunu görmesine yetmedi.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439984.mp3	Panasonic Sırbistanda üretime başlıyor.	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18439985.mp3	Hükümet bölünme olasılığını görüşüyor mu ve sizce bu iyi bir fikir mi?	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440002.mp3	Bunları başlatıp sürdürmek zor olacak.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440005.mp3	Bunların çoğu tanınmış ve saygın kişiler.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440004.mp3	O yüzden de bazen keşke o olabilseydim diyorum.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440016.mp3	"Kosova'da da benzer bir durum söz konusu."	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440019.mp3	Ülkede şimdiden koalisyonlar kuruldu.	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440033.mp3	Reform süreci bir kenara bırakıldı.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440034.mp3	"Hisselerin geri kalanı yerel İş Bankası'na ait."	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440037.mp3	Sizce nerede yanlış yapıldı?	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440041.mp3	Teşkilata yığınla başvuru var.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440039.mp3	Makedon medyasında tek bir şeyi değiştirebilecek olsanız, bu ne olurdu?	0	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440049.mp3	Onları savaş suçu davalarına nasıl hazırlıyorsunuz?	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440047.mp3	Ancak, başbakanın beklediği şekilde değil.	1	0	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440026.mp3	Yunanistan, bazı ülkelerin heyetlerine yönelik ek tedbirler alıyor mu?	1	1	teens	male		tr	
92511781fc5d4eaa1bc76adfbefbd8e97f838cf23681107e9d51baed506ed4092adc2a2ad2d29c4c037f00fe1131a48cdb66a4815b4a8a769a8d170aada6cb67	common_voice_tr_18440051.mp3	Hükümet sorunla baş etmek için adımlar atıyor.	1	1	teens	male		tr	
8754e4cdf928b49365adef934804855603d3652eac415b5bd51d57fb9182cbab964473b8930770bcffc8df6db6408fd3caef437478c311c88a1194cd362e6a84	common_voice_tr_18459585.mp3	Şimdilik.	1	0				tr	
2eb7d9bfd0f889262067bdf1c9fc26a79fb7f93f8f420cf91dcd1dfc7089ecc929e19af838e3ff8e5d4b6b72a4e581d025f469c0988453e3b7bf7d30d0474e4d	common_voice_tr_18464545.mp3	Eski bakan suç işlemediğini iddia ediyor.	1	0	twenties	male		tr	
