client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
e746a30516044c07c2c7dd2536c5ceb59215cde8a44e4a65a1bd81475a4ec9ede702612a83579a79b8a09f9e90929fefddd73de5b48a361635450a9db6b33e2d	common_voice_tr_19018457.mp3	Erdoğan eleştirileri reddetti.	2	0				tr	
ecdd7976c83a45478ac8be3219992cbc5fca7e7c1438332b5cce0e2099d7d82a5fcedb704e29ced9055e3779b0b76c3244f548ae81271ad00a8d5a8a687d8442	common_voice_tr_18373810.mp3	"Anlaşma bir Ocak'ta yürürlüğe girecek."	2	1	twenties	male		tr	
f2e52fc6e27ef40201e8fa194fcdd15a208af7e8a0b78ff4dbd1657c0ebd98ec966c69daabcb97dc2c9a42a1f0bd619df92e8fb0e67cc70ff1211300d4ca091b	common_voice_tr_17960725.mp3	Projeler altı bilimsel alanı kapsıyorlar.	2	1				tr	
06c0fc5890e3963598b4cc8d32abddfc0d52e789c64f248eeb9cff171be233bb9de95962a99519d7ce848e71b6dc9b5ad09d7b00180761cee0940f5df4d872be	common_voice_tr_18395538.mp3	On milletvekili çekimser kaldı.	2	0	twenties	male		tr	
06c0fc5890e3963598b4cc8d32abddfc0d52e789c64f248eeb9cff171be233bb9de95962a99519d7ce848e71b6dc9b5ad09d7b00180761cee0940f5df4d872be	common_voice_tr_18395540.mp3	Bundan cumhurbaşkanı bile etkilendi.	2	0	twenties	male		tr	
19473c47b4ea43a6823c8913b76e29a725bc73b4771e0401a51cdc04fdb2e9fb8937734f03dc9982d4ca78fb5023020b4a06691534fd6799a95e8a8400615a39	common_voice_tr_17409471.mp3	Ve bir yıl sonra, bu ay, bu iki kitap basıldı.	2	1				tr	
19473c47b4ea43a6823c8913b76e29a725bc73b4771e0401a51cdc04fdb2e9fb8937734f03dc9982d4ca78fb5023020b4a06691534fd6799a95e8a8400615a39	common_voice_tr_17409473.mp3	Ortak bölgesel çıkarlarımız da bunu gerektiriyor.	2	0				tr	
25e40b1938d0956ccae093f3a4d160fb3759eafa9e162bbb7c311cd8e243369ee0791f08456ba0622debaab6bfb2b94edd081c3030de96d75b356dada671b8b1	common_voice_tr_22477340.mp3	hayır	2	0	twenties	male		tr	Singleword Benchmark
25e40b1938d0956ccae093f3a4d160fb3759eafa9e162bbb7c311cd8e243369ee0791f08456ba0622debaab6bfb2b94edd081c3030de96d75b356dada671b8b1	common_voice_tr_22477339.mp3	dokuz	2	0	twenties	male		tr	Singleword Benchmark
27545f98f693499011c1f71fbe122b45f261714fdd71d7741d56afb312b9d1893e4660aab50fce539c86860a8e557813a3f0e99825b667a2fd88e27a1e84e127	common_voice_tr_17384928.mp3	Bu hızlı çözüme rağmen sorunlar hâlâ karışık.	2	0	twenties	male		tr	
27545f98f693499011c1f71fbe122b45f261714fdd71d7741d56afb312b9d1893e4660aab50fce539c86860a8e557813a3f0e99825b667a2fd88e27a1e84e127	common_voice_tr_17384930.mp3	AB projesi en az iki açıdan değerlendirilebilir.	2	0	twenties	male		tr	
369f3ac10ea7fdf08b5faaf10d3043130bd2e0eed11023f98a6c18c0ad2522ae8bc152a18f72a2a823ea46fc141be0effc097831fda3eb514ded841e7be5ab28	common_voice_tr_17414891.mp3	Portekiz Salı günü bunu yapan kırk sekizinci ülke oldu.	2	0				tr	
369f3ac10ea7fdf08b5faaf10d3043130bd2e0eed11023f98a6c18c0ad2522ae8bc152a18f72a2a823ea46fc141be0effc097831fda3eb514ded841e7be5ab28	common_voice_tr_17414895.mp3	Priştineli bir esnaf dükkan açmaya hazırlanıyor.	2	0				tr	
386c66340f7c8a07661d678a49339a484356649941ab4d71b0b462537468e8024320c2bac5e1cf0bc4cc55ef061bd89e8e605e971e1d12480aa2600ef44a395a	common_voice_tr_17881824.mp3	Sorunu çözer mi? Hayır.	2	0	twenties	male		tr	
386c66340f7c8a07661d678a49339a484356649941ab4d71b0b462537468e8024320c2bac5e1cf0bc4cc55ef061bd89e8e605e971e1d12480aa2600ef44a395a	common_voice_tr_17881823.mp3	Kendimi kötü hissediyorum, ama ne yapabilirsiniz ki?	2	0	twenties	male		tr	
3c7f284fc725b384736e891a3b9703737f0e34d9e47408833768d10dad6b39d97ceb870140f2a203adb1b8260b789328d4796544a018251fe08cf28369767eab	common_voice_tr_20417545.mp3	Dağıtımcı firmalar fiyatları haksız yere mi yükseltiyor?	2	0				tr	
3c7f284fc725b384736e891a3b9703737f0e34d9e47408833768d10dad6b39d97ceb870140f2a203adb1b8260b789328d4796544a018251fe08cf28369767eab	common_voice_tr_20417544.mp3	Racan liderliği sakince devretti.	2	0				tr	
5ce5de8287798cff0d2b94f7beef6e775f4f75af027d7a47836ca6d30393cd213ab0236aa3b75f6443f40e683ee665818f9c6e31c3c3a9f27860070ef81609c2	common_voice_tr_18967997.mp3	"Balkanlar'da hukuk devleti ilkesi nihayet pekişiyor mu?"	2	0	twenties	male		tr	
5ce5de8287798cff0d2b94f7beef6e775f4f75af027d7a47836ca6d30393cd213ab0236aa3b75f6443f40e683ee665818f9c6e31c3c3a9f27860070ef81609c2	common_voice_tr_18967999.mp3	Bakarciev daha sonra olaydaki rolünü itiraf etti.	2	0	twenties	male		tr	
66db5a93e7d762be2087f22113ba0379dc7676efe468bd72de2966288c716db05b53bc577edfa8b174ed29fde7a98a4898034c9dba410a416040b0f846fea318	common_voice_tr_18282860.mp3	"Sadece Bükreş'te bin iki yüz polis memuru açığı var."	2	0		female		tr	
66db5a93e7d762be2087f22113ba0379dc7676efe468bd72de2966288c716db05b53bc577edfa8b174ed29fde7a98a4898034c9dba410a416040b0f846fea318	common_voice_tr_18282858.mp3	Ancak bütün haberler de karamsar değil.	2	0		female		tr	
75a99b923115f23b5b2b8fa933db0942a488ffa51d6b10807251f8d7b77fcc9f742bb04a461589f86aa8f3d7effa6eff7a45fbc66c1a53f5c624bc2204dad0d4	common_voice_tr_17344944.mp3	Bölgede yenilenen işbirliği çözüme katkıda bulunaabilir mi?	2	0				tr	
75a99b923115f23b5b2b8fa933db0942a488ffa51d6b10807251f8d7b77fcc9f742bb04a461589f86aa8f3d7effa6eff7a45fbc66c1a53f5c624bc2204dad0d4	common_voice_tr_17344946.mp3	Kuruluşun geleceği ile ilgili öngörüleriniz neler?	2	0				tr	
7d66e4beeedf0d681de0a3a057140c46d563e24471097c014bc756cc8a7692382a9555e89bc770aa4413361f34dedac5373e11d1889227e63f0403de1ec34892	common_voice_tr_17355891.mp3	"Mesajı ileten Hasan'ın gözleri yaşla doldu."	2	1				tr	
7d66e4beeedf0d681de0a3a057140c46d563e24471097c014bc756cc8a7692382a9555e89bc770aa4413361f34dedac5373e11d1889227e63f0403de1ec34892	common_voice_tr_17355892.mp3	SC yetkilileri yanıt vermekte gecikmediler.	2	0				tr	
83c5f11f06a46f81bf345bfbaf2327b5696a381afe12c1921202f4a8910c17728186ef807e4324b6ffab810402bb149c37bb03edd39a1208f1d9c35f73093b2d	common_voice_tr_20150100.mp3	"Bulgar takımı Kıbrıs'ı üç-sıfır yenerek birinci oldu."	2	0				tr	
83c5f11f06a46f81bf345bfbaf2327b5696a381afe12c1921202f4a8910c17728186ef807e4324b6ffab810402bb149c37bb03edd39a1208f1d9c35f73093b2d	common_voice_tr_20150101.mp3	Ödül iki milyon avro olacak.	2	0				tr	
86f608dede8375599cc46670ca337b419d429c9f671282a6de5e88444adea0ea5a4ac90f5b127aeae65dd11ce739c5df9e1f5ec72278408e35735e0e698d4a58	common_voice_tr_20180150.mp3	Milletvekili sayısı yüz yirmiden yüz otuz üçe çıkacak.	2	0				tr	
86f608dede8375599cc46670ca337b419d429c9f671282a6de5e88444adea0ea5a4ac90f5b127aeae65dd11ce739c5df9e1f5ec72278408e35735e0e698d4a58	common_voice_tr_20180147.mp3	Turnuvaya on üç ülkeden doksan sporcu katıldı.	2	0				tr	
8864366dc6b1ca55744ece837f78e82995f2fd5f84fbc9f373d88b9d58ee531c170530b410ec88cb8aa19267a961694afc8397e4d7eda9598a53dcaea3207a44	common_voice_tr_17350737.mp3	Eyalet senatosuna da bir ziyaret düzenlendi.	2	0				tr	
8864366dc6b1ca55744ece837f78e82995f2fd5f84fbc9f373d88b9d58ee531c170530b410ec88cb8aa19267a961694afc8397e4d7eda9598a53dcaea3207a44	common_voice_tr_17350744.mp3	Bunun olmasını istemiyoruz.	2	0				tr	
8aef4ea1089e6838c70c746fe2673b02c608ed1597448e1e5f1d5fbcbb7a729eb09f664fb9f0a6a635af8bb1f3523120b425067ab5d2d3e5775bcd7cd8de3cd7	common_voice_tr_17345400.mp3	Benim için bu kabul edilemez bir durum.	2	0	twenties	male		tr	
8aef4ea1089e6838c70c746fe2673b02c608ed1597448e1e5f1d5fbcbb7a729eb09f664fb9f0a6a635af8bb1f3523120b425067ab5d2d3e5775bcd7cd8de3cd7	common_voice_tr_17345401.mp3	Aynı zamanda, gazete sayısı da artıyor.	2	0	twenties	male		tr	
922ed261ea0ff66d7aa6c8a389dda699d463e40d28f90bae214a2ccaaf5eba3fd5583d8a08b891820b0b3f31678feeffed8def30713348e03039e6ee8743f5fb	common_voice_tr_18497984.mp3	Konuttan sonraki öncelik eğitim.	2	1	twenties	male		tr	
922ed261ea0ff66d7aa6c8a389dda699d463e40d28f90bae214a2ccaaf5eba3fd5583d8a08b891820b0b3f31678feeffed8def30713348e03039e6ee8743f5fb	common_voice_tr_18497983.mp3	Bu herşeyi açıklıyor.	2	0	twenties	male		tr	
926b6a19162d3752360567422087fb4e7f36b25b054c79e0c7e0e6620849057241d00c9df6daf31a47902b9932a4ba6b51cac303974368f04f7bebdce218170b	common_voice_tr_20654544.mp3	Kardeşi Muhamed liseye gidiyordu.	2	1				tr	
926b6a19162d3752360567422087fb4e7f36b25b054c79e0c7e0e6620849057241d00c9df6daf31a47902b9932a4ba6b51cac303974368f04f7bebdce218170b	common_voice_tr_20654543.mp3	Fakat bunların çoğu gezilerini iptal ettiler.	2	0				tr	
9a037f68b1f98efb6703b02cdfa383f0c7bdc841446149a06c84e54df57534fa37eb05aa227a487cfaa55a06de444e0b41d7b3c4e9318ac49ef576c6637c524c	common_voice_tr_17341269.mp3	Pek çoğu da Roman toplumundan geliyor.	3	0				tr	
9a037f68b1f98efb6703b02cdfa383f0c7bdc841446149a06c84e54df57534fa37eb05aa227a487cfaa55a06de444e0b41d7b3c4e9318ac49ef576c6637c524c	common_voice_tr_17341271.mp3	Geçiş ülkelerinde yaşananlar ise karışık.	3	1				tr	
a51619c9753884695dad88d3219f26e9df9a18773c920cada8f4046740b96bb0e488c84bbe8dadd2e1ddcc06b211855843a90af7392c1d0ed49044fc9fee5cb5	common_voice_tr_19156876.mp3	İranlılar da talebe uydular.	2	0				tr	
a51619c9753884695dad88d3219f26e9df9a18773c920cada8f4046740b96bb0e488c84bbe8dadd2e1ddcc06b211855843a90af7392c1d0ed49044fc9fee5cb5	common_voice_tr_19156877.mp3	Katılanların yaklaşık yüzde kırkı otuz beş yaş altında.	2	0				tr	
ab5034d0e0344d9eb725d6c4a6f8643d5a724a9282b189df4774882b440abcbb1079a8eba7bfb1a5be5036b736b72ea1fa9b18568d29e10076b98dcfcec30039	common_voice_tr_18564070.mp3	Romanya erkekler dalında ikinci oldu.	2	1				tr	
ab5034d0e0344d9eb725d6c4a6f8643d5a724a9282b189df4774882b440abcbb1079a8eba7bfb1a5be5036b736b72ea1fa9b18568d29e10076b98dcfcec30039	common_voice_tr_18564068.mp3	Sergiye on dört ülkeden yüz kırk beş sanatçı katıldı.	2	0				tr	
ace772ad55e2de2acdd889d3a71159205bbe39f90d8935f743c8184f74d92405592d1aa9f9dd8ccf7824166832cd412becf9443d6ab4c5fd66ed7626714eca09	common_voice_tr_18380001.mp3	Hızlı ve doğru şekilde hareket etmek zorundaydık.	2	0				tr	
ace772ad55e2de2acdd889d3a71159205bbe39f90d8935f743c8184f74d92405592d1aa9f9dd8ccf7824166832cd412becf9443d6ab4c5fd66ed7626714eca09	common_voice_tr_18380003.mp3	Merkez bankasının başlıca amacı düşük enflasyon.	2	0				tr	
b925da8c206e5269e2cdfe67e201e7d120ed03d1cae5dfffc9c777a310d05661c8acbadf932d4d09db1f3ce11bc4e39450b8edb0fbe8ddb30f6f5ea4d378e0be	common_voice_tr_22498670.mp3	hayır	2	0				tr	Singleword Benchmark
b925da8c206e5269e2cdfe67e201e7d120ed03d1cae5dfffc9c777a310d05661c8acbadf932d4d09db1f3ce11bc4e39450b8edb0fbe8ddb30f6f5ea4d378e0be	common_voice_tr_22498671.mp3	evet	2	0				tr	Singleword Benchmark
c0053d256cea70a2df4b08c7c46feceb17388786f423086f817a6f9f3fa28ad1d2817481c1bdd14c92ac68638bad9d0f47adc15d1063578a9b23aa5a0523c5b9	common_voice_tr_17525617.mp3	Böl. bin bir ve bin otuz uyarınca cezalandırılabilir.	2	1				tr	
c0053d256cea70a2df4b08c7c46feceb17388786f423086f817a6f9f3fa28ad1d2817481c1bdd14c92ac68638bad9d0f47adc15d1063578a9b23aa5a0523c5b9	common_voice_tr_17525621.mp3	Peki sonuç ne oldu?	2	0				tr	
c7fa1ffda6f5da88f40ff0a034f2119f5193539df3e60169ba96bc0d6c7d67986dda0746c552160701439383d6f8be5753b857d44c12a76f2a685d5b691ac1b0	common_voice_tr_17528880.mp3	Ancak bu hareketi eleştirenler de var.	2	1				tr	
c7fa1ffda6f5da88f40ff0a034f2119f5193539df3e60169ba96bc0d6c7d67986dda0746c552160701439383d6f8be5753b857d44c12a76f2a685d5b691ac1b0	common_voice_tr_17528882.mp3	Kosteliç efsanesi çok büyük bir efsane.	2	1				tr	
c8593274bba5ad4df4ee930f712d5aebe6fe4c3ba595a1ded4265f22036f9108619d04f33babda8d54a0f87881c20e723b4dd111cac0e219336ef85ad6e1e4a8	common_voice_tr_17579998.mp3	Diğer altı adayın her biri yüzde birin altında oy aldı.	2	1				tr	
c8593274bba5ad4df4ee930f712d5aebe6fe4c3ba595a1ded4265f22036f9108619d04f33babda8d54a0f87881c20e723b4dd111cac0e219336ef85ad6e1e4a8	common_voice_tr_17580000.mp3	Moskova da olaya karıştı.	2	1				tr	
e8695203bf5d5b2cfcf1c02e0418774bef90f41130aa4757f71855a5801853b7af94e29b900c0b81c59b754103d7e25d1ff4845fddc0e0aa69e1b131755a02d9	common_voice_tr_17344912.mp3	Gayet iddialıyız.	3	0				tr	
e8695203bf5d5b2cfcf1c02e0418774bef90f41130aa4757f71855a5801853b7af94e29b900c0b81c59b754103d7e25d1ff4845fddc0e0aa69e1b131755a02d9	common_voice_tr_17344913.mp3	Beş göstericinin silah taşıdığı iddia ediliyor.	2	0				tr	
ea1a691191c623306042980745c7e58fe8a8dffb21acc0f19d11471e40759ad634f8558920d01f28bd27bc76573d6e0f83bb8cf1dc66e42856d24bd0b354b9ce	common_voice_tr_18369911.mp3	Bakanlar Kosova konusunda da konuştular.	2	0				tr	
ea1a691191c623306042980745c7e58fe8a8dffb21acc0f19d11471e40759ad634f8558920d01f28bd27bc76573d6e0f83bb8cf1dc66e42856d24bd0b354b9ce	common_voice_tr_18369910.mp3	Kitaptaki kişi ben olabilirdim.	2	1				tr	
fce2a0f5f061427f4109caf4550c4dbd0a7dccc192d068f4fef4aa6db2b55f01426974debea972c5e738fa46e19a14d7b80b729edd032f7274b774fa137aff71	common_voice_tr_19111203.mp3	Zarar yüz otuz dört milyon avro kadar tahmin ediliyor.	2	0				tr	
fce2a0f5f061427f4109caf4550c4dbd0a7dccc192d068f4fef4aa6db2b55f01426974debea972c5e738fa46e19a14d7b80b729edd032f7274b774fa137aff71	common_voice_tr_19111205.mp3	Karadağ ise sıfır virgül altmış üç ile en düşük puanı aldı.	2	0				tr	
00dcf13de4d5d029db5dfd68de7819a99922fd3c7cbe353fd42defcbb3b2fe8b08c2864b00e84d173256c62e5b9fa64562d7ce5c63d0f62d1beb598d171cb88b	common_voice_tr_19409505.mp3	"Slovenya iki bin sekiz yılında Kosova'yı tanımıştı."	2	0	twenties	male		tr	
00dcf13de4d5d029db5dfd68de7819a99922fd3c7cbe353fd42defcbb3b2fe8b08c2864b00e84d173256c62e5b9fa64562d7ce5c63d0f62d1beb598d171cb88b	common_voice_tr_19409506.mp3	Kısmi bir çözüm ayakta kalamaz.	2	0	twenties	male		tr	
00dcf13de4d5d029db5dfd68de7819a99922fd3c7cbe353fd42defcbb3b2fe8b08c2864b00e84d173256c62e5b9fa64562d7ce5c63d0f62d1beb598d171cb88b	common_voice_tr_19409508.mp3	DiCarlo da bu sözleri tekrarladı.	2	0	twenties	male		tr	
02d4457797acb5fbaf07c7aa39691fb0feb2eef1ad0b50ca02ef657f8c5dad1f5c2c2dc2c979f1df19da3492e4a2ebc0388a9f44e05948ab958c4a6fa966eaf0	common_voice_tr_17344947.mp3	"Kosova'da herkes buna katılmıyor."	2	0				tr	
02d4457797acb5fbaf07c7aa39691fb0feb2eef1ad0b50ca02ef657f8c5dad1f5c2c2dc2c979f1df19da3492e4a2ebc0388a9f44e05948ab958c4a6fa966eaf0	common_voice_tr_17344948.mp3	"Carrefour'un ülkede altı mağazası bulunuyor."	2	0				tr	
02d4457797acb5fbaf07c7aa39691fb0feb2eef1ad0b50ca02ef657f8c5dad1f5c2c2dc2c979f1df19da3492e4a2ebc0388a9f44e05948ab958c4a6fa966eaf0	common_voice_tr_17344949.mp3	Ne tür tepkiler aldınız?	2	0				tr	
08b66ceaaba7611d41252ffbc204d07bde5ab434ed783bc6c6f9b3b629dfb9ae05977106b99671237ac53ec5055f52207621a368d5a75ed1d1d78bcbf9e15781	common_voice_tr_17852134.mp3	Mevcut sayı altı bin üç yüz civarında.	2	0	thirties	male		tr	
08b66ceaaba7611d41252ffbc204d07bde5ab434ed783bc6c6f9b3b629dfb9ae05977106b99671237ac53ec5055f52207621a368d5a75ed1d1d78bcbf9e15781	common_voice_tr_17852135.mp3	Emekli aylığımızla ne satın alabiliriz?	2	0	thirties	male		tr	
08b66ceaaba7611d41252ffbc204d07bde5ab434ed783bc6c6f9b3b629dfb9ae05977106b99671237ac53ec5055f52207621a368d5a75ed1d1d78bcbf9e15781	common_voice_tr_17852133.mp3	"Kadare'nin eserleri kırktan fazla ülkede çevrildi."	2	0	thirties	male		tr	
0c8feaf84999f8fde3009c11cc8005acc886ec20c62160539c9f4d89951ae97a621861ff93bdedf4e4b90c073a4ea218887b0d158d22e79681a14d0a3ccb1496	common_voice_tr_17855915.mp3	Kabaşi mahkemeye saygısızlıkla suçlandı.	2	0	fifties	female		tr	
0c8feaf84999f8fde3009c11cc8005acc886ec20c62160539c9f4d89951ae97a621861ff93bdedf4e4b90c073a4ea218887b0d158d22e79681a14d0a3ccb1496	common_voice_tr_17855916.mp3	Ülke belgeyi hazırlamaya başladı bile.	2	0	fifties	female		tr	
0c8feaf84999f8fde3009c11cc8005acc886ec20c62160539c9f4d89951ae97a621861ff93bdedf4e4b90c073a4ea218887b0d158d22e79681a14d0a3ccb1496	common_voice_tr_17855914.mp3	Sırp siyasiler tepki göstermekte gecikmediler.	2	0	fifties	female		tr	
110ef1bc367a63b877f98d637e4df8e7425c7b75a2d480bc46347e47a0955d9643bc9fb7b0bfbbe9fdff633a9d7cffbdd46ba8bbfdf13781ee986f29def81922	common_voice_tr_22474271.mp3	evet	2	0				tr	Singleword Benchmark
110ef1bc367a63b877f98d637e4df8e7425c7b75a2d480bc46347e47a0955d9643bc9fb7b0bfbbe9fdff633a9d7cffbdd46ba8bbfdf13781ee986f29def81922	common_voice_tr_22474274.mp3	Hey	2	0				tr	Singleword Benchmark
110ef1bc367a63b877f98d637e4df8e7425c7b75a2d480bc46347e47a0955d9643bc9fb7b0bfbbe9fdff633a9d7cffbdd46ba8bbfdf13781ee986f29def81922	common_voice_tr_22474272.mp3	Firefox	2	0				tr	Singleword Benchmark
12f08c2290ddcc29152809322fb03c1f0f5bb8588b729a54cd6f6c1f745d352a9fc2d6eb15dc74417b7c0ba952879f97d82615e5cad03faae5a63ad38032793d	common_voice_tr_17529693.mp3	Eşit konumda değilsiniz.	2	0				tr	
12f08c2290ddcc29152809322fb03c1f0f5bb8588b729a54cd6f6c1f745d352a9fc2d6eb15dc74417b7c0ba952879f97d82615e5cad03faae5a63ad38032793d	common_voice_tr_17529715.mp3	Ardelean tartışmalı bir seçimdi.	2	1				tr	
12f08c2290ddcc29152809322fb03c1f0f5bb8588b729a54cd6f6c1f745d352a9fc2d6eb15dc74417b7c0ba952879f97d82615e5cad03faae5a63ad38032793d	common_voice_tr_17529716.mp3	Bu bir ön şart.	2	0				tr	
13a82818da2298167c56e1f15b1aec2ffe44eedca45b6c09093a4094aea54720022f607ffb4ed34e9168b90948fa9ce853be93001f796fe77212de51500de284	common_voice_tr_19261960.mp3	Yardımın varış noktası sorun yaratıyor.	2	1				tr	
13a82818da2298167c56e1f15b1aec2ffe44eedca45b6c09093a4094aea54720022f607ffb4ed34e9168b90948fa9ce853be93001f796fe77212de51500de284	common_voice_tr_19261963.mp3	Afrika dünya.	2	0				tr	
13a82818da2298167c56e1f15b1aec2ffe44eedca45b6c09093a4094aea54720022f607ffb4ed34e9168b90948fa9ce853be93001f796fe77212de51500de284	common_voice_tr_19261962.mp3	Diğer beş adayın daha da az oy alması bekleniyor.	2	0				tr	
13ed0433b72c1a21053c60cb22636d7c5440342c42c72432dd1f025b155ebc336af305864160b0452c745cf9d216b6b90b0d1074e2d0a323f2607f385a9fccf0	common_voice_tr_22130607.mp3	Hey	2	1				tr	Singleword Benchmark
13ed0433b72c1a21053c60cb22636d7c5440342c42c72432dd1f025b155ebc336af305864160b0452c745cf9d216b6b90b0d1074e2d0a323f2607f385a9fccf0	common_voice_tr_22130601.mp3	dokuz	2	0				tr	Singleword Benchmark
13ed0433b72c1a21053c60cb22636d7c5440342c42c72432dd1f025b155ebc336af305864160b0452c745cf9d216b6b90b0d1074e2d0a323f2607f385a9fccf0	common_voice_tr_22130613.mp3	sekiz	2	1				tr	Singleword Benchmark
1948c40b0a4279e84e1f644ac609d98f0e377f11cdb0e401eee469a77dde2f7c24a5653b3143de8f8d8022de02f188f1617f26af562e583ae409818e0251d4f6	common_voice_tr_17526417.mp3	Tabii bu her zaman kolay olmuyor.	2	1				tr	
