client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
c4b31c99544732ef2f300062b4be25c1a9260ed7234198c53df98fb661e36dc8a1750571f45b65ba814754f6ce306caba5b1259eb02d6c048873bede1d142039	common_voice_tr_17384227.mp3	İlk fırın altı aydır atıl durumdaydı.	2	0	thirties	female		tr	
c4b31c99544732ef2f300062b4be25c1a9260ed7234198c53df98fb661e36dc8a1750571f45b65ba814754f6ce306caba5b1259eb02d6c048873bede1d142039	common_voice_tr_17384240.mp3	Ancak Celiç bu iddiaları reddetti.	2	0	thirties	female		tr	
c4b31c99544732ef2f300062b4be25c1a9260ed7234198c53df98fb661e36dc8a1750571f45b65ba814754f6ce306caba5b1259eb02d6c048873bede1d142039	common_voice_tr_17384241.mp3	Sadece kaybedenler var.	2	0	thirties	female		tr	
c4b31c99544732ef2f300062b4be25c1a9260ed7234198c53df98fb661e36dc8a1750571f45b65ba814754f6ce306caba5b1259eb02d6c048873bede1d142039	common_voice_tr_17384264.mp3	"Kosova'da çok az bir otoritesi kaldı."	2	0	thirties	female		tr	
c4b31c99544732ef2f300062b4be25c1a9260ed7234198c53df98fb661e36dc8a1750571f45b65ba814754f6ce306caba5b1259eb02d6c048873bede1d142039	common_voice_tr_17384309.mp3	Son on yıldır süren savaşı kazandı.	2	0	thirties	female		tr	
c4b31c99544732ef2f300062b4be25c1a9260ed7234198c53df98fb661e36dc8a1750571f45b65ba814754f6ce306caba5b1259eb02d6c048873bede1d142039	common_voice_tr_17384310.mp3	Pambuccian girişimini savundu.	2	0	thirties	female		tr	
c4b31c99544732ef2f300062b4be25c1a9260ed7234198c53df98fb661e36dc8a1750571f45b65ba814754f6ce306caba5b1259eb02d6c048873bede1d142039	common_voice_tr_17384312.mp3	Ayrıntılara girmek istemiyorum.	2	0	thirties	female		tr	
c4b31c99544732ef2f300062b4be25c1a9260ed7234198c53df98fb661e36dc8a1750571f45b65ba814754f6ce306caba5b1259eb02d6c048873bede1d142039	common_voice_tr_17384313.mp3	Bu ikili halen kacak durumda.	2	0	thirties	female		tr	
c4b31c99544732ef2f300062b4be25c1a9260ed7234198c53df98fb661e36dc8a1750571f45b65ba814754f6ce306caba5b1259eb02d6c048873bede1d142039	common_voice_tr_17400092.mp3	Polis varlığı barizdi.	2	1	thirties	female		tr	
c4b31c99544732ef2f300062b4be25c1a9260ed7234198c53df98fb661e36dc8a1750571f45b65ba814754f6ce306caba5b1259eb02d6c048873bede1d142039	common_voice_tr_17400104.mp3	Şimdilik anlaşmaya varmak için çalışacağız.	2	0	thirties	female		tr	
c4b31c99544732ef2f300062b4be25c1a9260ed7234198c53df98fb661e36dc8a1750571f45b65ba814754f6ce306caba5b1259eb02d6c048873bede1d142039	common_voice_tr_17400105.mp3	"Ancak habere Belgrad'daki herkes sevinmedi."	2	0	thirties	female		tr	
c4b31c99544732ef2f300062b4be25c1a9260ed7234198c53df98fb661e36dc8a1750571f45b65ba814754f6ce306caba5b1259eb02d6c048873bede1d142039	common_voice_tr_17400106.mp3	"Şampiyona önümüzdeki yıl Zagreb'de yapılacak."	2	1	thirties	female		tr	
c4b31c99544732ef2f300062b4be25c1a9260ed7234198c53df98fb661e36dc8a1750571f45b65ba814754f6ce306caba5b1259eb02d6c048873bede1d142039	common_voice_tr_17400107.mp3	Podujevo tek örnek değil.	2	0	thirties	female		tr	
c4b31c99544732ef2f300062b4be25c1a9260ed7234198c53df98fb661e36dc8a1750571f45b65ba814754f6ce306caba5b1259eb02d6c048873bede1d142039	common_voice_tr_17421396.mp3	Etkinlikte toplam altmış dört okul yarıştı.	2	0	thirties	female		tr	
c4b31c99544732ef2f300062b4be25c1a9260ed7234198c53df98fb661e36dc8a1750571f45b65ba814754f6ce306caba5b1259eb02d6c048873bede1d142039	common_voice_tr_17421401.mp3	"Port Elizabeth'e gittik."	2	0	thirties	female		tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637478.mp3	Onların arzularını dikkate almak gerekir.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637477.mp3	Ülkenin şu anki nüfusu yetmiş iki milyon.	2	1				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637480.mp3	Eleftheriou yetmiş beş üzerinden yetmiş üç puan topladı.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637512.mp3	Anlaşmanın değeri bir virgül altı milyar dolar.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637504.mp3	SC cumhurbaşkanlığı daha çok sembolik bir mevki.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637503.mp3	Ford projeye bir virgül iki milyar avro yatırım yapacak.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637506.mp3	Sizin de ilerde birgün teknik direktör olma planlarınız var mı?	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637513.mp3	Santralin inşası iki bin on iki yılı sonunda tamamlanacak.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637515.mp3	Bizde ise halen böyle bir merkez yok.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637518.mp3	Bu tavırlar spora da yansıyor.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637520.mp3	İkinci tur müzakereler Eylül ayında başlayacak.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637523.mp3	Ülke bu sektörde köklü bir geleneğe sahip.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637537.mp3	"Pliva'nın çok büyük zarara uğraması bekleniyor."	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637538.mp3	Yeni sistem iki bin yedi başlarında faaliyete geçecek.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637541.mp3	Ancak zanlı savaş suçu işlediğini reddetti.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637550.mp3	Kosova başka bir şey.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637548.mp3	Bu durumu neye bağlıyorsunuz?	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637549.mp3	Bunlar iyi işlemesi gereken ufak çarklar.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637565.mp3	Nikoliç, cumhurbaşkanının istifasına şaşırmamış.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637566.mp3	"Bugün Pobjeda'nın üretimi oldukça zayıf."	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637563.mp3	Kriterleri yerine getirmek için neler yaptınız?	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637698.mp3	Bu arada hükümet de önleyici tedbirler alıyor.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637700.mp3	"Tiran'da kaldırımda uyuyan evsiz çocuklar."	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637697.mp3	"Duruşmalar bir Aralık'ta başlayacak."	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637699.mp3	Ancak bazı sektörler bundan zarar görebilir.	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637707.mp3	"Filmin Tiran'daki galası bu ay gerçekleşecek."	2	0				tr	
0ae9908ba09687f8e0ae6b4bf14b3ed5db66e913c5778952ef8f977d482901ca50b1a75b54512e6b9e4e962b9216015fc44dd26b74e1cee401e60fbdf16e6505	common_voice_tr_17637708.mp3	"Balkanlar'da düşük yoğunluklu fakat dolaylı olarak çok büyük sonuçlar doğuran çatışmalar mı yaşandı?"	2	0				tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169088.mp3	Olayın failleri hala yakalanamadı.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169089.mp3	Lükse yer kalmıyor.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169092.mp3	Patlamanın on km uzaktan işitildiği bildirildi.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169095.mp3	Belki bu kez onların zamanı gelmiştir.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169098.mp3	Projenin sonuçları Nisan ayında yayınlandı.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169096.mp3	Fiyatın altmış altı milyon avro olduğu bildirildi.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169115.mp3	English görevi bu ay devralacak.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169114.mp3	Fakat sonuçlar tatsızdı.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169121.mp3	Batı Balkanlar nereye doğru gidiyor?	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169118.mp3	Çok sayıda işçi işten çıkarıldı.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169120.mp3	İnşaata Aralık ayında başlanacak.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169124.mp3	Kendime yalan söylemem.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169123.mp3	Rakamlar, kaynağa göre değişiyor.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169131.mp3	Bu süreçle ilgili fikriniz nedir?	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169132.mp3	Olayla ilgili iki şüpheli tutuklandı.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169135.mp3	Güzel bir elyazısıyla bir kitap yazdım.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169136.mp3	"Yunanistan'da hayat artık çok zorlaşmıştı."	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169137.mp3	"Herkes, Gana'nın kupayı kazanmasını hayal ediyor."	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169141.mp3	Kredi yirmi yıl vadeli olacak.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169142.mp3	Dükkânlar kapanıyor.	2	1	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169143.mp3	Güzel, alternatif hedefler aramadığını belirtti.	2	0	twenties	male		tr	
f83c244a6a5d8a76f12c1f06cffe03ecf220a7d6bc3e3eb9fd27ab68526de765b40ece10372f8f63c117cc0afb29806e5c2dce993a6bf097776b09b5a6f14beb	common_voice_tr_18169144.mp3	Üstelik çok stresli.	2	1	twenties	male		tr	
32e4a608f2d54931e55fd8000965185906ea447acfb5f038702c96e590f4a8d5e83a13ff6ca856405db7d946a09f7fdd2b39adbaaa50f0484133ef585ef8b58b	common_voice_tr_20170757.mp3	AP milletvekilleri beş yılda bir seçiliyor.	2	0	thirties	male		tr	
32e4a608f2d54931e55fd8000965185906ea447acfb5f038702c96e590f4a8d5e83a13ff6ca856405db7d946a09f7fdd2b39adbaaa50f0484133ef585ef8b58b	common_voice_tr_20170731.mp3	"Karadağ'da emlak büyük bir pazar."	2	0	thirties	male		tr	
32e4a608f2d54931e55fd8000965185906ea447acfb5f038702c96e590f4a8d5e83a13ff6ca856405db7d946a09f7fdd2b39adbaaa50f0484133ef585ef8b58b	common_voice_tr_20170733.mp3	Şimdi Ankara yeniden denemeye hazır.	2	0	thirties	male		tr	
32e4a608f2d54931e55fd8000965185906ea447acfb5f038702c96e590f4a8d5e83a13ff6ca856405db7d946a09f7fdd2b39adbaaa50f0484133ef585ef8b58b	common_voice_tr_20170734.mp3	Hükümet ayrıca bir dizi skandal da atlattı.	2	0	thirties	male		tr	
32e4a608f2d54931e55fd8000965185906ea447acfb5f038702c96e590f4a8d5e83a13ff6ca856405db7d946a09f7fdd2b39adbaaa50f0484133ef585ef8b58b	common_voice_tr_20170756.mp3	Herşeyi peşin nakit ödedim.	2	0	thirties	male		tr	
32e4a608f2d54931e55fd8000965185906ea447acfb5f038702c96e590f4a8d5e83a13ff6ca856405db7d946a09f7fdd2b39adbaaa50f0484133ef585ef8b58b	common_voice_tr_20170763.mp3	Fonların iki bin altıdan önce ödenmesi gerekiyor.	2	0	thirties	male		tr	
32e4a608f2d54931e55fd8000965185906ea447acfb5f038702c96e590f4a8d5e83a13ff6ca856405db7d946a09f7fdd2b39adbaaa50f0484133ef585ef8b58b	common_voice_tr_20170767.mp3	Geri kalan iki oyu bulmak zorundalar.	2	0	thirties	male		tr	
32e4a608f2d54931e55fd8000965185906ea447acfb5f038702c96e590f4a8d5e83a13ff6ca856405db7d946a09f7fdd2b39adbaaa50f0484133ef585ef8b58b	common_voice_tr_20172394.mp3	"Kanada dışişleri bakanı Zagreb'i ziyaret etti."	2	0	thirties	male		tr	
32e4a608f2d54931e55fd8000965185906ea447acfb5f038702c96e590f4a8d5e83a13ff6ca856405db7d946a09f7fdd2b39adbaaa50f0484133ef585ef8b58b	common_voice_tr_20172397.mp3	İkinci çeyrekte, ülke sekizinci sıradaydı.	2	0	thirties	male		tr	
32e4a608f2d54931e55fd8000965185906ea447acfb5f038702c96e590f4a8d5e83a13ff6ca856405db7d946a09f7fdd2b39adbaaa50f0484133ef585ef8b58b	common_voice_tr_20172399.mp3	Ancak bu hedefi tutturmak biraz zor oldu.	2	0	thirties	male		tr	
32e4a608f2d54931e55fd8000965185906ea447acfb5f038702c96e590f4a8d5e83a13ff6ca856405db7d946a09f7fdd2b39adbaaa50f0484133ef585ef8b58b	common_voice_tr_20172400.mp3	Bina cepheleri rötuşlanıp ağaçlar dikiliyor.	2	1	thirties	male		tr	
32e4a608f2d54931e55fd8000965185906ea447acfb5f038702c96e590f4a8d5e83a13ff6ca856405db7d946a09f7fdd2b39adbaaa50f0484133ef585ef8b58b	common_voice_tr_20172414.mp3	"Sırbistan'ın şu anki nüfusu yedi virgül üç milyon."	2	1	thirties	male		tr	
